time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-14T03:16:28.476Z,41.8708,-119.6488,8.2149,1.15,ml,4,221.16,0.137,0.0942,nn,nn00483474,2015-02-18T16:10:31.991Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-14T03:16:00.270Z,37.1857,-117.2453,4.09,1.75,ml,25,133.08,0.574,,nn,nn00482651,2015-02-14T03:18:29.077Z,"53km NW of Beatty, Nevada",earthquake
2015-02-14T03:15:19.210Z,37.401,-117.174,1.34,1.18,ml,7,206.2,0.366,,nn,nn00482650,2015-02-14T03:16:47.828Z,"34km S of Goldfield, Nevada",earthquake
2015-02-14T03:13:59.470Z,33.4065,-116.622,6.08,0.52,ml,18,103,0.07457,0.13,ci,ci37316296,2015-02-14T03:57:35.623Z,"14km N of Warner Springs, California",earthquake
2015-02-14T03:13:42.590Z,37.1123,-117.2758,19.55,1.66,ml,11,145.43,0.209,,nn,nn00482649,2015-02-14T03:15:36.679Z,"51km WNW of Beatty, Nevada",earthquake
2015-02-14T03:11:48.700Z,37.1497,-117.2607,19.18,1.42,ml,20,138.78,0.18,,nn,nn00482648,2015-02-14T03:14:03.107Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-14T03:08:09.340Z,37.2014,-117.2333,0,0.76,ml,9,165.85,0.273,0.0957,nn,nn00483362,2015-02-17T21:44:42.875Z,"53km NW of Beatty, Nevada",earthquake
2015-02-14T03:07:11.804Z,39.8896,-120.6597,6.1522,0.44,ml,5,181.07,0.165,0.0674,nn,nn00483360,2015-02-17T21:30:43.508Z,"18km WNW of Portola, California",earthquake
2015-02-14T03:06:20.760Z,37.1808,-117.2552,7,1.18,ml,13,152.72,0.172,,nn,nn00482646,2015-02-14T03:08:13.135Z,"53km NW of Beatty, Nevada",earthquake
2015-02-14T03:04:01.070Z,32.973,-116.4233333,9.23,1.3,ml,35,70,0.08078,0.25,ci,ci37316288,2015-02-17T23:42:22.932Z,"20km NNE of Pine Valley, California",earthquake
2015-02-14T03:03:27.933Z,37.159,-117.2582,16.6957,1.9,ml,16,141.03,0.184,0.171,nn,nn00482644,2015-02-14T04:06:35.876Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-14T03:00:17.910Z,37.1314,-117.2408,14.5655,1,ml,8,168.2,0.168,0.1047,nn,nn00483354,2015-02-17T21:07:20.416Z,"49km WNW of Beatty, Nevada",earthquake
2015-02-14T02:54:20.420Z,37.2265,-117.1588,22,1.16,ml,15,164.53,0.311,,nn,nn00482641,2015-02-14T02:56:17.124Z,"50km NW of Beatty, Nevada",earthquake
2015-02-14T02:53:01.570Z,37.1921,-117.2755,16,1.46,ml,18,158.76,0.286,,nn,nn00482640,2015-02-14T02:54:24.661Z,"55km NW of Beatty, Nevada",earthquake
2015-02-14T02:51:22.963Z,37.1719,-117.2537,12,1.46,ml,17,125.53,0.197,,nn,nn00482639,2015-02-14T02:52:42.028Z,"52km NW of Beatty, Nevada",earthquake
2015-02-14T02:49:29.671Z,37.1354,-117.2429,13.8921,1.29,ml,12,109.19,0.171,0.0887,nn,nn00483353,2015-02-17T21:00:43.982Z,"49km WNW of Beatty, Nevada",earthquake
2015-02-14T02:48:42.136Z,37.1746,-117.2445,12.7822,1.92,ml,14,108.75,0.203,0.1547,nn,nn00482636,2015-02-14T04:03:06.116Z,"52km NW of Beatty, Nevada",earthquake
2015-02-14T02:43:45.449Z,37.1633,-117.256,13.3911,1.21,ml,14,163.01,0.189,0.1324,nn,nn00483341,2015-02-17T20:18:24.405Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-14T02:43:02.230Z,37.2185,-117.2148,11.55,1.63,ml,12,161.5,0.311,,nn,nn00482633,2015-02-14T02:44:39.189Z,"53km NW of Beatty, Nevada",earthquake
2015-02-14T02:40:38.321Z,37.1806,-117.2422,6.7381,1.98,ml,8,177.54,0.21,0.0835,nn,nn00483337,2015-02-17T20:08:54.839Z,"52km NW of Beatty, Nevada",earthquake
2015-02-14T02:40:11.967Z,37.1569,-117.2603,10.0518,2.15,ml,13,149.4,0.182,0.1337,nn,nn00483336,2015-02-17T19:59:16.238Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-14T02:39:22.730Z,37.1857,-117.2573,13.24,1.7,ml,14,172.41,0.259,,nn,nn00482632,2015-02-14T02:41:02.124Z,"53km NW of Beatty, Nevada",earthquake
2015-02-14T02:38:32.410Z,37.1355,-117.2745,14.76,1.91,ml,10,140.08,0.367,,nn,nn00482631,2015-02-14T10:41:16.147Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-14T02:36:12.271Z,37.1332,-117.2388,14.8682,1.62,ml,11,157.96,0.171,0.0976,nn,nn00482630,2015-02-14T03:27:21.783Z,"49km WNW of Beatty, Nevada",earthquake
2015-02-14T02:30:10.000Z,62.738,-151.653,6.3,1.5,ml,,,,0.63,ak,ak11507822,2015-02-20T00:11:59.800Z,"91km WNW of Talkeetna, Alaska",earthquake
2015-02-14T02:28:56.228Z,37.1418,-117.2618,17.0047,4.8,ml,19,54.03,0.168,0.1919,nn,nn00482627,2015-03-07T01:36:47.153Z,"51km WNW of Beatty, Nevada",earthquake
2015-02-14T02:28:28.710Z,37.8028333,-122.1988333,8.75,0.98,md,22,91,0.02784,0.06,nc,nc72393755,2015-02-14T06:18:02.262Z,"3km SE of Piedmont, California",earthquake
2015-02-14T02:26:47.646Z,37.1411,-117.2473,14.3201,0.7,ml,15,150.19,0.173,0.2188,nn,nn00482626,2015-02-14T18:15:34.471Z,"50km WNW of Beatty, Nevada",earthquake
2015-02-14T02:25:56.290Z,38.8186684,-122.7618332,2.5,0.38,md,9,91,0.01337,0.02,nc,nc72393745,2015-02-14T02:47:02.914Z,"3km W of Cobb, California",earthquake
2015-02-14T02:23:38.000Z,59.4818,-152.5206,79.9,1.9,ml,,,,0.38,ak,ak11507812,2015-02-20T00:12:01.652Z,"50km SW of Anchor Point, Alaska",earthquake
2015-02-14T02:16:36.952Z,37.14,-117.27,14.7392,3.17,ml,22,55.79,0.163,0.145,nn,nn00482652,2015-03-07T00:17:31.040Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-14T02:14:35.000Z,67.9671,-152.4523,5,1.5,ml,,,,0.43,ak,ak11513596,2015-02-20T00:12:37.417Z,"35km WSW of Anaktuvuk Pass, Alaska",earthquake
2015-02-14T02:08:58.000Z,60.6666,-151.0966,77.2,1.9,ml,,,,0.59,ak,ak11507808,2015-02-20T00:12:01.076Z,"10km ESE of Nikiski, Alaska",earthquake
2015-02-14T02:05:05.230Z,37.6246667,-119.3393333,17.44,1.06,md,9,141,0.2066,0.07,nc,nc72393735,2015-02-17T17:17:02.509Z,"24km ESE of Yosemite Valley, California",earthquake
2015-02-14T01:59:20.000Z,67.5107,-146.2423,10.1,1.5,ml,,,,0.64,ak,ak11513594,2015-02-20T00:12:36.835Z,"74km SSW of Arctic Village, Alaska",earthquake
2015-02-14T01:48:53.000Z,61.5886,-150.4317,2.6,1,ml,,,,0.45,ak,ak11507806,2015-02-20T00:13:20.881Z,"26km WNW of Big Lake, Alaska",earthquake
2015-02-14T01:44:55.911Z,39.3968,-119.8123,4.8276,0.02,ml,10,101.44,0.038,0.0985,nn,nn00482622,2015-02-14T02:12:29.403Z,"14km S of Reno, Nevada",earthquake
2015-02-14T01:43:57.000Z,38.7316667,-122.6678333,4.52,0.18,md,6,302,0.02522,0.08,nc,nc72393725,2015-02-14T08:43:03.362Z,"5km WSW of Middletown, California",earthquake
2015-02-14T01:34:13.850Z,35.627,-117.582,12.95,0.54,ml,13,130,0.07776,0.17,ci,ci37316248,2015-02-14T03:40:07.840Z,"8km E of Ridgecrest, California",earthquake
2015-02-14T01:30:06.000Z,59.0476,-136.2567,0.5,1.7,ml,,,,0.39,ak,ak11513592,2015-02-20T18:26:56.636Z,"50km WSW of Haines, Alaska",earthquake
2015-02-14T01:18:58.350Z,36.0565,-117.5975,1.75,1.46,ml,30,73,0.08792,0.17,ci,ci37316240,2015-02-17T23:23:47.452Z,"31km ENE of Little Lake, California",earthquake
2015-02-14T01:16:44.610Z,48.3041667,-121.8771667,7.19,1.76,md,13,58,0.114,0.11,uw,uw60968446,2015-02-17T04:19:51.560Z,"17km NE of Arlington Heights, Washington",earthquake
2015-02-14T01:11:40.000Z,63.0856,-150.9294,125.2,3.1,ml,,,,0.57,ak,ak11507792,2015-03-07T00:11:41.679Z,"94km NNW of Talkeetna, Alaska",earthquake
2015-02-14T01:10:31.000Z,64.4895,-147.6765,12.6,0.3,ml,,,,0.41,ak,ak11507793,2015-02-20T00:12:25.687Z,"33km SSW of North Pole, Alaska",earthquake
2015-02-14T01:08:13.000Z,61.712,-150.0293,43.8,1.3,ml,,,,0.55,ak,ak11507791,2015-02-20T00:12:25.003Z,"3km S of Willow, Alaska",earthquake
2015-02-14T01:07:39.740Z,37.4021667,-113.8495,6.83,1.89,ml,16,84,0.06,0.14,uu,uu60101862,2015-02-17T16:51:53.560Z,"22km SSW of Enterprise, Utah",earthquake
2015-02-14T01:07:30.370Z,2.6069,94.5532,28.5,4.5,mb,,95,3.286,0.62,us,usb000tp97,2015-03-06T23:31:02.009Z,"203km W of Sinabang, Indonesia",earthquake
2015-02-14T00:59:48.090Z,46.4928333,-122.3936667,18.99,0.38,md,10,200,0.1358,0.12,uw,uw60968441,2015-02-15T20:08:42.340Z,"11km SW of Morton, Washington",earthquake
2015-02-14T00:55:08.380Z,36.0291667,-120.5965,4.62,0.31,md,15,170,0.03956,0.07,nc,nc72393700,2015-02-14T08:17:02.723Z,"24km WSW of Coalinga, California",earthquake
2015-02-14T00:53:20.790Z,38.8258324,-122.8034973,2.95,0.55,md,16,95,0.005685,0.02,nc,nc72393695,2015-02-14T01:13:04.617Z,"6km W of Cobb, California",earthquake
2015-02-14T00:52:43.830Z,36.5895,-121.2003333,8.28,0.82,md,19,40,0.01675,0.07,nc,nc72393690,2015-02-14T04:15:06.694Z,"21km NNE of Soledad, California",earthquake
2015-02-14T00:51:23.700Z,36.0681667,-120.6335,4.33,0.67,md,18,273,0.03024,0.06,nc,nc72393705,2015-02-14T07:16:03.235Z,"25km WSW of Coalinga, California",earthquake
2015-02-14T00:40:57.000Z,62.838,-150.9856,95.5,1.4,ml,,,,0.34,ak,ak11507782,2015-02-20T00:12:02.423Z,"72km NW of Talkeetna, Alaska",earthquake
2015-02-14T00:32:38.570Z,47.1225,-121.9633333,0.01,0.61,md,7,113,0.06789,0.17,uw,uw60968436,2015-02-17T04:27:10.880Z,"6km SE of Buckley, Washington",explosion
2015-02-14T00:26:31.670Z,38.8128319,-122.7870026,2.97,0.53,md,12,84,0.008102,0.02,nc,nc72393680,2015-02-14T00:35:09.817Z,"4km NW of The Geysers, California",earthquake
2015-02-14T00:11:20.000Z,64.9912,-147.363,0,1.4,ml,,,,0.31,ak,ak11507779,2015-02-20T00:12:04.853Z,"22km NNE of Badger, Alaska",earthquake
2015-02-14T00:07:03.000Z,64.3769,-149.7368,17.6,0.8,ml,,,,0.66,ak,ak11507778,2015-02-20T00:12:24.279Z,"37km SW of North Nenana, Alaska",earthquake
2015-02-14T00:01:54.000Z,63.21,-151.36,11.2,1,ml,,,,0.65,ak,ak11513585,2015-02-20T00:12:36.259Z,"117km NNW of Talkeetna, Alaska",earthquake
2015-02-13T23:59:49.000Z,60.0944,-153.1402,116.2,2.1,ml,,,,0.66,ak,ak11507775,2015-02-20T00:12:03.671Z,"48km SSW of Redoubt Volcano, Alaska",earthquake
2015-02-13T23:57:41.830Z,33.4663333,-116.4371667,14.99,0.93,ml,27,110,0.05772,0.16,ci,ci37316224,2015-02-17T23:16:26.440Z,"24km ESE of Anza, California",earthquake
2015-02-13T23:55:48.430Z,36.024,-117.8028333,0.14,0.03,ml,7,146,0.03048,0.12,ci,ci37316232,2015-02-20T19:25:01.597Z,"13km E of Coso Junction, California",earthquake
2015-02-13T23:48:20.480Z,33.4703333,-116.4328333,15.33,0.73,ml,19,200,0.05326,0.15,ci,ci37316216,2015-02-17T23:08:47.313Z,"24km ESE of Anza, California",earthquake
2015-02-13T23:45:39.000Z,61.6111,-149.9455,37.1,1.2,ml,,,,0.67,ak,ak11511351,2015-02-18T01:00:29.264Z,"7km WSW of Houston, Alaska",earthquake
2015-02-13T23:43:41.680Z,36.1945,-117.8751667,2.21,0.83,ml,12,242,0.07835,0.15,ci,ci37316208,2015-02-17T23:02:42.255Z,"15km SE of Olancha, California",earthquake
2015-02-13T23:40:05.000Z,52.7652,-174.537,167.1,3.1,ml,,,,0.41,ak,ak11511350,2015-02-18T02:26:13.925Z,"67km NNW of Atka, Alaska",earthquake
2015-02-13T23:38:38.260Z,35.6285,-117.5815,12.24,1.37,ml,29,69,0.07792,0.17,ci,ci37316200,2015-02-17T22:59:12.600Z,"9km E of Ridgecrest, California",earthquake
2015-02-13T23:33:31.000Z,52.6744,-166.9492,2.3,2.2,ml,,,,0.33,ak,ak11507657,2015-02-18T00:58:47.033Z,"132km ESE of Nikolski, Alaska",earthquake
2015-02-13T23:28:28.000Z,51.854,-171.723,36.2,2.9,ml,,,,0.71,ak,ak11511348,2015-02-18T02:27:05.606Z,"77km SSW of Amukta Island, Alaska",earthquake
2015-02-13T23:27:44.920Z,33.08,-116.0305,10.32,1.46,ml,32,46,0.1782,0.2,ci,ci37316192,2015-02-17T22:53:12.188Z,"12km SE of Ocotillo Wells, California",earthquake
2015-02-13T23:26:56.660Z,38.8113327,-122.8181686,3.42,0.55,md,8,103,0.008947,0.02,nc,nc72393665,2015-02-13T23:37:03.588Z,"6km NW of The Geysers, California",earthquake
2015-02-13T23:19:55.120Z,44.6186667,-123.257,0.01,1.16,md,9,209,0.0475,0.74,uw,uw60968421,2015-02-13T23:51:31.840Z,"6km N of Corvallis, Oregon",explosion
2015-02-13T23:16:32.400Z,19.3863,-155.2457,2.9,2.2,Ml,,75.6,0.01796631,0.09,hv,hv60851171,2015-02-14T00:38:48.106Z,"4km S of Volcano, Hawaii",earthquake
2015-02-13T23:09:15.140Z,38.7983322,-122.7833328,3.79,0.88,md,15,78,0.00627,0.02,nc,nc72393660,2015-02-13T23:25:06.122Z,"3km NW of The Geysers, California",earthquake
2015-02-13T22:58:39.050Z,38.8251648,-122.8546677,2.82,0.29,md,9,67,0.01548,0.01,nc,nc72393645,2015-02-13T23:14:05.286Z,"10km WNW of The Geysers, California",earthquake
2015-02-13T22:46:02.310Z,40.6236667,-123.573,24.41,1.72,md,21,56,0.09676,0.05,nc,nc72393635,2015-02-19T03:53:05.856Z,"33km WNW of Hayfork, California",earthquake
2015-02-13T22:39:01.410Z,44.615,-123.4318333,0.01,2,md,3,249,0.09556,0.04,uw,uw60968401,2015-02-13T23:15:09.110Z,"9km NNW of Philomath, Oregon",explosion
2015-02-13T22:34:43.120Z,36.1885,-117.877,2.93,0.53,ml,8,240,0.07286,0.09,ci,ci37316184,2015-02-17T22:35:42.100Z,"16km SE of Olancha, California",earthquake
2015-02-13T22:25:26.990Z,38.8264999,-122.8036652,3.1,0.73,md,17,80,0.005888,0.02,nc,nc72393615,2015-02-14T00:35:01.465Z,"6km NW of The Geysers, California",earthquake
2015-02-13T22:24:49.740Z,36.193,-117.878,2.57,0.67,ml,6,243,0.07741,0.08,ci,ci37316176,2015-02-17T22:32:07.056Z,"15km SE of Olancha, California",earthquake
2015-02-13T22:18:46.000Z,63.2116,-148.8847,79.6,1,ml,,,,0.64,ak,ak11507623,2015-02-18T00:58:46.381Z,"20km S of Cantwell, Alaska",earthquake
2015-02-13T22:01:50.290Z,48.3068333,-121.8768333,4.98,0.87,md,5,138,0.1166,0.1,uw,uw60968386,2015-02-13T23:10:58.330Z,"18km NE of Arlington Heights, Washington",earthquake
2015-02-13T21:50:38.000Z,53.9951,-164.0772,25.8,2.1,ml,,,,0.38,ak,ak11507576,2015-02-18T01:00:25.168Z,"104km SSW of False Pass, Alaska",earthquake
2015-02-13T21:45:36.000Z,52.0415,-176.1747,97.1,2.1,ml,,,,0.47,ak,ak11507575,2015-02-18T01:00:11.398Z,"37km ENE of Adak, Alaska",earthquake
2015-02-13T21:38:09.970Z,46.8483333,-121.766,3.47,0.5,md,10,67,0.01867,0.07,uw,uw60968371,2015-02-13T23:07:51.740Z,"27km NNW of Packwood, Washington",earthquake
2015-02-13T21:35:47.983Z,36.5571,-117.9582,1.1507,0.69,ml,6,160.23,0.153,0.1127,nn,nn00484171,2015-02-23T00:21:27.219Z,"10km ESE of Lone Pine, California",earthquake
2015-02-13T21:31:36.564Z,41.8759,-119.6286,8.6896,1.5,ml,5,220.79,0.146,0.2039,nn,nn00482616,2015-02-14T01:56:35.681Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-13T21:31:15.000Z,63.224,-152.372,1.4,1.1,ml,,,,0.9,ak,ak11507573,2015-02-18T01:00:24.382Z,"152km NW of Talkeetna, Alaska",earthquake
2015-02-13T21:30:53.820Z,36.889,-121.6191667,0.01,1.13,md,32,49,0.02228,0.13,nc,nc72393600,2015-02-18T00:05:42.040Z,"2km E of Aromas, California",quarry blast
2015-02-13T21:30:53.630Z,46.5208333,-122.5445,0.01,1.51,md,4,187,0.03909,0.62,uw,uw60968361,2015-02-13T23:04:09.860Z,"21km WSW of Morton, Washington",explosion
2015-02-13T21:29:57.450Z,36.5761667,-118.0858333,13.39,1.07,ml,6,249,0.1361,0.08,ci,ci37316168,2015-02-17T22:26:52.031Z,"2km SW of Lone Pine, California",earthquake
2015-02-13T21:25:18.160Z,52.4088,-32.3695,10,4.7,mb,,83,16.163,0.68,us,usb000tp7p,2015-02-14T05:28:15.416Z,"Reykjanes Ridge",earthquake
2015-02-13T21:22:56.660Z,64.6698,-17.0317,7.32,4.6,mb,,106,6.133,0.72,us,usb000tp7m,2015-02-14T05:25:26.296Z,"99km WNW of Hofn, Iceland",earthquake
2015-02-13T21:10:41.270Z,37.6323333,-118.8773333,7.43,0.14,md,7,98,0.01754,0.03,nc,nc72393595,2015-02-13T21:42:02.651Z,"8km ESE of Mammoth Lakes, California",earthquake
2015-02-13T20:57:02.000Z,65.5308,-149.3335,14.1,0.7,ml,,,,0.76,ak,ak11511343,2015-02-18T01:00:27.180Z,"84km NE of Manley Hot Springs, Alaska",earthquake
2015-02-13T20:54:35.000Z,63.2708,-151.1996,14.1,0.7,ml,,,,0.78,ak,ak11507550,2015-02-18T01:00:23.275Z,"113km W of Cantwell, Alaska",earthquake
2015-02-13T20:52:50.000Z,59.8837,-150.7493,56.5,1.3,ml,,,,0.36,ak,ak11511341,2015-02-18T01:00:26.615Z,"34km ENE of Fritz Creek, Alaska",earthquake
2015-02-13T20:47:18.450Z,34.0786667,-117.5623333,13.16,1.48,ml,41,86,0.07556,0.2,ci,ci37316160,2015-02-17T22:22:39.280Z,"5km SSE of Rancho Cucamonga, California",earthquake
2015-02-13T20:45:29.000Z,63.138,-151.5063,10.2,1.2,ml,,,,0.76,ak,ak11511340,2015-02-18T01:00:25.776Z,"115km NW of Talkeetna, Alaska",earthquake
2015-02-13T20:30:36.764Z,41.8896,-119.6428,9.3597,1.01,ml,5,218.18,0.13,0.2049,nn,nn00482614,2015-02-14T01:56:26.166Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-13T20:21:23.774Z,41.8566,-119.6585,4.7513,0.42,ml,4,223.33,0.141,0.0733,nn,nn00482598,2015-02-13T23:01:53.807Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-13T20:12:10.000Z,63.133,-150.3165,106.9,1.3,ml,,,,0.28,ak,ak11507507,2015-02-18T01:00:10.755Z,"74km WSW of Cantwell, Alaska",earthquake
2015-02-13T20:11:57.400Z,38.787,-122.7463333,2.33,1.48,md,43,41,0.008397,0.05,nc,nc72393585,2015-02-14T04:40:04.828Z,"1km NE of The Geysers, California",earthquake
2015-02-13T20:09:18.320Z,33.8371667,-117.4863333,2.28,1.05,ml,14,78,0.03964,0.15,ci,ci37316152,2015-02-17T22:14:46.947Z,"6km SE of Home Gardens, California",earthquake
2015-02-13T20:06:31.540Z,22.6207,121.4249,24.31,6.2,mww,,14,0.374,1.06,us,usb000tp6y,2015-02-18T18:58:05.075Z,"32km ESE of Taitung City, Taiwan",earthquake
2015-02-13T20:04:09.000Z,61.4342,-150.6957,55.8,2.2,ml,,,,0.49,ak,ak11507497,2015-02-18T00:59:07.067Z,"40km WSW of Big Lake, Alaska",earthquake
2015-02-13T19:53:02.000Z,63.2253,-150.729,122.3,1.4,ml,,,,0.5,ak,ak11507495,2015-02-18T00:58:48.444Z,"91km W of Cantwell, Alaska",earthquake
2015-02-13T19:48:22.050Z,33.6241667,-116.6811667,14.8,0.62,ml,15,86,0.04504,0.12,ci,ci37316144,2015-02-17T22:07:16.777Z,"8km N of Anza, California",earthquake
2015-02-13T19:38:55.630Z,-2.9491,-78.3027,114.82,4.7,mb,,100,3.168,0.73,us,usb000tp6k,2015-02-14T21:51:13.344Z,"53km E of Gualaceo, Ecuador",earthquake
2015-02-13T19:33:10.500Z,52.5935,-32.3246,13.72,5.2,mb,,71,11.159,0.59,us,usb000tp6g,2015-02-14T21:34:36.703Z,"Reykjanes Ridge",earthquake
2015-02-13T19:31:42.826Z,41.8854,-119.6643,11.8944,2.05,ml,3,218.37,0.119,0.0493,nn,nn00482582,2015-02-13T20:00:23.344Z,"65km ESE of Lakeview, Oregon",earthquake
2015-02-13T19:27:33.000Z,56.754,-156.5318,54.4,3.7,ml,,,,0.67,ak,ak11507477,2015-02-18T20:04:51.209Z,"119km NNW of Chirikof Island, Alaska",earthquake
2015-02-13T19:25:48.000Z,59.9673,-153.2392,126,1.8,ml,,,,0.47,ak,ak11511335,2015-02-18T01:00:22.408Z,"63km SSW of Redoubt Volcano, Alaska",earthquake
2015-02-13T19:23:16.118Z,41.8505,-119.6426,6.9267,1.34,ml,5,224.63,0.154,0.1278,nn,nn00482580,2015-02-13T20:00:14.115Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-13T19:18:08.485Z,41.8629,-119.6759,1.8205,1.23,ml,4,221.95,0.128,0.1422,nn,nn00484165,2015-02-26T22:11:52.429Z,"66km ESE of Lakeview, Oregon",earthquake
2015-02-13T19:16:06.220Z,37.5436667,-118.8283333,6.3,0.66,md,22,93,0.04628,0.05,nc,nc72393575,2015-02-13T20:28:03.627Z,"17km SE of Mammoth Lakes, California",earthquake
2015-02-13T19:07:40.790Z,34.342,-116.883,0.01,1.24,ml,32,72,0.04635,0.17,ci,ci37316128,2015-02-18T17:38:28.076Z,"10km NNW of Big Bear City, California",quarry blast
2015-02-13T19:05:34.000Z,57.6582,-155.2007,68.4,2.2,ml,,,,0.37,ak,ak11507434,2015-02-18T00:59:06.311Z,"74km W of Larsen Bay, Alaska",earthquake
2015-02-13T19:05:01.720Z,35.6675,-121.0766667,6.3,0.88,md,16,92,0.06442,0.07,nc,nc72393555,2015-02-14T04:51:07.331Z,"10km ENE of San Simeon, California",earthquake
2015-02-13T19:02:42.800Z,48.0313333,-122.5868333,59.45,2.6,ml,32,36,0.1198,0.29,uw,uw60968206,2015-02-15T01:25:32.443Z,"5km WNW of Freeland, Washington",earthquake
2015-02-13T18:59:12.100Z,52.6354,-31.8837,16.4,7.1,mww,,17,11.279,0.76,us,usb000tp5q,2015-02-18T16:09:36.857Z,"Northern Mid-Atlantic Ridge",earthquake
2015-02-13T18:58:05.460Z,52.5532,-31.6813,9.7,4.9,mb,,92,11.417,0.73,us,usb000tp5p,2015-02-14T18:32:23.665Z,"Northern Mid-Atlantic Ridge",earthquake
2015-02-13T18:48:17.920Z,52.5081,-31.8737,17.56,5.3,mb,,53,11.387,0.6,us,usb000tp5k,2015-02-14T17:18:20.414Z,"Northern Mid-Atlantic Ridge",earthquake
2015-02-13T18:47:23.360Z,38.7983333,-122.7825,4.19,1.74,md,53,32,0.006664,0.03,nc,nc72393550,2015-02-14T00:35:11.631Z,"3km NW of The Geysers, California",earthquake
2015-02-13T18:41:49.090Z,37.566,-118.9233333,10.89,0.36,md,16,92,0.04647,0.03,nc,nc72393545,2015-02-13T19:47:05.609Z,"10km SSE of Mammoth Lakes, California",earthquake
2015-02-13T18:38:16.840Z,37.5531667,-118.8545,9.17,0.19,md,7,293,0.04196,0.01,nc,nc72393540,2015-02-13T20:22:02.135Z,"14km SE of Mammoth Lakes, California",earthquake
2015-02-13T18:31:46.340Z,37.6325,-119.3725,4.78,0.99,md,7,198,0.2324,0.03,nc,nc72393580,2015-02-14T06:04:02.864Z,"21km ESE of Yosemite Valley, California",earthquake
2015-02-13T18:19:11.480Z,36.1865,-117.8845,1.1,1.45,ml,22,67,0.0727,0.36,ci,ci37316120,2015-02-13T19:27:17.095Z,"15km SE of Olancha, California",earthquake
2015-02-13T18:16:01.310Z,33.7635,-116.0695,6.73,0.9,ml,24,103,0.1267,0.11,ci,ci37316112,2015-02-17T20:04:29.010Z,"13km NE of Coachella, California",earthquake
2015-02-13T18:14:28.000Z,61.4112,-147.1419,12.6,1.1,ml,,,,0.51,ak,ak11511333,2015-02-18T01:00:21.830Z,"52km NW of Valdez, Alaska",earthquake
2015-02-13T18:09:00.217Z,39.9743,-118.7683,0,1.68,ml,7,246.69,0.542,0.2094,nn,nn00482547,2015-02-13T19:03:42.181Z,"33km SW of Lovelock, Nevada",earthquake
2015-02-13T18:05:09.250Z,46.427,-123.7426667,0.01,0.9,md,7,112,0.03929,0.2,uw,uw60968146,2015-02-13T18:30:35.734Z,"24km ESE of Ocean Park, Washington",explosion
2015-02-13T18:00:35.922Z,38.6522,-119.5352,11.1086,1.17,ml,3,255.13,0.249,0.0162,nn,nn00484163,2015-02-22T23:28:48.904Z,"22km SW of Smith Valley, Nevada",earthquake
2015-02-13T17:56:08.260Z,33.904,-117.637,7.82,2.14,ml,74,40,0.06917,0.17,ci,ci37316104,2015-02-18T17:34:28.950Z,"7km WNW of Corona, California",earthquake
2015-02-13T17:50:47.000Z,62.7466,-149.3176,63.5,1.3,ml,,,,0.48,ak,ak11507425,2015-02-18T00:58:28.635Z,"62km NE of Talkeetna, Alaska",earthquake
2015-02-13T17:49:23.370Z,32.8293333,-116.2551667,12.09,1.31,ml,18,84,0.08626,0.14,ci,ci37316096,2015-02-13T21:15:39.410Z,"26km E of Pine Valley, California",earthquake
2015-02-13T17:42:40.900Z,36.9518,-97.6244,6.991,3.8,ml,,68,,0.89,us,usb000tp50,2015-02-14T16:43:21.588Z,"9km S of Caldwell, Kansas",earthquake
2015-02-13T17:39:21.210Z,33.62,-116.6786667,13.51,0.28,ml,11,106,0.04894,0.05,ci,ci37316088,2015-02-13T20:03:50.852Z,"7km N of Anza, California",earthquake
2015-02-13T17:30:55.470Z,-6.1574,146.7566,70.89,5.1,mb,,35,3.25,1.02,us,usb000tp4x,2015-02-14T16:24:07.509Z,"67km NNW of Lae, Papua New Guinea",earthquake
2015-02-13T17:25:31.450Z,37.243,-118.4143333,6.01,1.18,md,5,271,0.08107,0.09,nc,nc72393520,2015-02-13T23:25:02.494Z,"13km S of Bishop, California",earthquake
2015-02-13T17:25:31.370Z,37.24,-118.4126667,6.24,1.18,md,9,259,0.08412,0.07,nc,nc72393515,2015-02-13T22:40:06.661Z,"13km S of Bishop, California",earthquake
2015-02-13T17:23:45.380Z,37.2711667,-118.4128333,7.67,1.98,md,30,96,0.06581,0.09,nc,nc72393510,2015-02-14T01:21:02.359Z,"10km S of Bishop, California",earthquake
2015-02-13T17:22:03.360Z,37.259,-118.414,6.21,1.67,md,21,236,0.07111,0.13,nc,nc72393505,2015-02-14T17:53:29.240Z,"9km SSW of Bishop, California",earthquake
